,Unnamed: 0,Unnamed: 0.1,ID,Response,Grade,Question
9842,9842,11572,89daf5e5dd9d5cd464a1dba203796d2fcea5b46dd29cb10e72e0dd7e72373ac4fd8e96b5e3d9813a2ed44c552171318e265b869630b10e2e2b1c3ee4cc7320d3,"We visit every leaf once. O(1)

We visit every internal node a number of times equal to the number of children it has. O(n+1)",3.0,35
9843,9843,11573,d14b989bcb894978cca36e7e5f61001f5674d5a63e03700520c57accee4d5d7687b97d71bfffe56071d64d16c01c84e867fd79ad35b152d9c5667b7efa04e45e,"Every leaf will be visited once but the internal nodes will each be visited twice. This is the case for complete trees. We can do better when every internal node has exactly 1 child.  In this case we will not need to backtrack.

This will be O(n) time. This is because we visit each node (2n - leafs) times. ",4.0,35
9844,9844,11574,3dd0e6b0aa4ca279a9a8f781013cc1ffadd92a615d343d8f7162570e3cd2647c9fb452de2221fcafa1322a70dac1ad1ef68bd5efe79682df415f360b352ef94b,"When performing a traversal as a DFS, we would need to visit every single node in the tree at least once, and that therefore means we visit n nodes.
 The complexity of the traversal will be O(n) because we recursively visit each node and also back track in some cases.",1.0,35
9845,9845,11575,2d66cc49a7ffe05cc8bbfc302bcf20656e7f907877a7522f7da110ca45abf9d13e838fa2518e2db3e38e88bb214034f63934465720849e92200572791f51d840,O(n) ,1.0,35
9846,9846,11576,0c11d203426fce7b3dc05c5b901a557cc9648e7fd3384bd9d8800631c383636176c5236339b82c8cac354a014c4e904c016c4f55b6e4ea8b971819143c0b5cb5,n-1,0.0,35
9847,9847,11579,a300869c4f32047b23ac68a02d99d6a69e15fcc6cb6903bc4e640c72bf256b08b631e89f75d7f7263574f4383932390c2f4b98297d3a8bfdd9da2320bf30b053,"for pre-order traversal, if a node is a leaf then it has a ""visit count"" of 1 and  the internal nodes have a ""visit count"" of 2.

for an in-order traversal, if a node is a leaf then its ""visit count"" is 1, if it is an internal node ",0.0,35
9848,9848,11580,b1a3a9f62a3efb88815155da55fbf2f2fafa14dd37234e9f11b5f00a231a31fde1494bd63f6ac5858aefb97ae2c7130be129cb66d65efd0dfa784ad99b296be3,"You would need to visit each node once while doing the three traversals.

The complexity would then be O(n). The work is linear as you would need to visit each node once for every traversal. Therefore it would take O(n). ",1.0,35
9849,9849,11581,e40d8bf3b05bd8e034438beb235a1631a28b193d6edc5587f765a26d4981e60fae4fcb9a995036a1c2815f2073b85fc4667e3d6bbfc0e5a63b847c8fa219ba80,"The number of times a node is visited depends only on the number of children a node has. All of the traversals involve visiting a node, visiting it's left node and then traversing it's subtree and backtracking to the original node, and visiting the right node and traversing it's subtree and backtracking to the original node — not necessarily in the above order, the order depends on what type of traversal you are doing. If there is no left/right node, then no attempt to visit the node will be made and the traversal will stay on the original node. 

As can be seen above, the maximum number of times a node can be visited in a DFS traversal is three times, and that is only if it has 2 children nodes. If it has 1 child node, it will be visited twice; if it has no children nodes, it will only be visited once. So, in a BST, the function dictating the number of times a node is visited in a traversal is some constant function related to the number of children it has.

A traversal, by definition, goes through all of the nodes in a tree at least once. Even if it visits a node more than once, it will always visit a node a maximum of three times. Hence, the time complexity of a BST traversal will always be O(n), because the constant co-efficient that may go in front of the n becomes insignificant as n approaches infinity.",5.0,35
9850,9850,11582,744cc5a93fd7edad364406b30ceaa6836705a7419bd01ed97b04c61f1235130699ff789e400cc607e1772b19b35bf800957b6bd74b1e52cf1974d01500560533,"leaves will be visited once. 

internal nodes will be visited at least twice and a maximum of three times. Except for the root which is visited a maximum of two times.

the complexity would be worse than linear O(n) seeing as all nodes that aren't leaves are visited more than once. The complexity is O(n log n)",5.0,35
9851,9851,11583,8049e1d0a5ce881b749a9c9461a73e821d1792fbc2adc39e1be0be7717d99f93abbe732f68ade8cbd01333fb3e4a5adeb13b3875a705e5218706e5b68e7e0885,"We visit each node 3 times.

first when we arrive to the node, secondly when we traverse left and come back to the node, and thirdly when we traverse right and come back.

The complexity is O(n) because for each its 3 visits per node.",1.0,35
9852,9852,11585,93c90404569325fe60b728e076fbba3cf65e437046307f80389f0bc8991e0972c6f04c428807930e8f3ec23f714c2c1a1c5a69ba6ec135ea91d23224a8d3d68d,"Cases of visiting nodes:

Best case : O(logn)

Worst case : O(n)

The complexity of a BST traversal is O(n). This is because we have to visit each of the nodes in the tree,",1.0,35
9853,9853,11586,2752a012a3acfc041a30d5a655085eade0eb440b54f67d20ed248f27ebf41fd19d90129f4fd7d4c48bc1b7b721b3638118e357f1785837b03bc7def7da08253e,"For all of these traversals - whether done recursively or iteratively - we’ll have to visit every node in the BST. This will result in a runtime complexity of O(n)

Therefore, the complexity of a BST traversal is O(n) as we traverse over the tree and visit each node once.",1.0,35
9854,9854,11587,4c6f807c2ce1ab585dfa9622ceaade81e43b8fe88ba8af5d95eb11efdad75a8b1190eb5c2d48dff34f29ac730bf0895fdaf308c3995dbd7f2103246c342b70a1,we will atmost visit a node twice. i think the complexity would be O(n) because inorder to transverse the BST you would atleast have to visit each node once.,1.0,35
9855,9855,11588,ba6cb46aa6ff6581fcd2828d6944742916cd44c20dbee87513cab04b763159ab5e8fcc20c0eaa029b5cead3d4e1911b67590f3a4b4a64f4e9fa942648249fc12,the time complexity will be o(n) and visiting each node would just be O(n),1.0,35
9856,9856,11589,3068685c76e4b2c329c64b4a981abf59ea0591abc5a7b11e62ce43c420b142b81f90f5e9d316d436b64235d5ad493fb04d7af76ae8a7eac84bd371103293e146,"Let y = number of children on node

We visit each node (y + 1) times.

The time complex of of BST traversal is O(n):

	* Suppose we have ""n"" nodes. We have to visit them in order to traverse the entire tree. Therefore, we currently have ""n"" visits.
	* Based on the above explanation, we add an extra visit for each edge we have, which we need to pass through to get from node to node.
	* Therefore, complexity is O(n + (n -1)), which is simply O(n).",6.0,35
9857,9857,11591,b62178f325a37f31c95fa1765add6431ffda3b6e9e137a6c1634820014c3bfc3f4c574a7130344e47d262896d038b700c7e7372470c7667fbf621506106a2a97,"1)the number of times a node would be visited would be the amount of vertices + edges the tree has.
2)O(its vertices + its edges)",1.0,35
9858,9858,11592,6e1111ad11474e6379168f87057eae3076970c620dec3cffde8e98db6de9322b94aefef0b0414a791717f61331121e1ad9f15c607c1ff40afee80bcc8c3257b0,"we visit a node at most twice, and the complexity is O(log(n)). This is because in a post order traversal, when we get to a node we check its left and right sides before printing the value of that node.",0.0,35
9859,9859,11593,2ab3b11f5f1782f4246740fe903154429a2490492d0572263d7ff046cace7736e29d65d602215296304ea46aa69325f3d67b03459c0b518493888576c52ace89,"* We visit each node about 3 times because, 
	* firstly, when arriving on the node, 
	* traversing from it the left
	*  and right.

O(n), because we do 3*n work.",1.0,35
9860,9860,11595,ec395a3ecaad23df4073c1f706e156a2dc0df6ec9ab518f824a5ee32c21f2fee951d1dfe316e50e996ee47ec57ebf1b3a335db07c23fa71520fbcc864e608a4d,"-When performing a depth first search we visit each node exactly once.

- All traversals will require O(n) time as we transverse the height - longest route from root to leaf",1.0,35
9861,9861,11596,20effcbf64917de69f0f441958ac819d52ad486a65f959444a5ddd14ca83a40e581709b6bb9eae431ca2dd02ce933a201bc9b7e43298585d0858d76601344ce0,"So when preforming a preorder, in-order or post-order we will only visit each node once, so when we land on a particular node we preform the actions needed either to traverse left or right and print the node and these actions each take a linear amount of time so in totality the complexity of the BST traversal will be O(n) - linear.",1.0,35
9862,9862,11597,d10eb2653552348dd29e31d9127ca9b9ab3966f67dcfba3fbaef7bc1fba74c3549309defc8e00e457f7427150a3162c0ca17e3f3d6529fa8df4aa4e4195dbeec,"If a tree has n nodes, then each node is visited only once when performing a pre, in, or post-order traversal as a Depth First Search and hence the complexity is O(n)",1.0,35
9863,9863,11598,31f89aaef7c39dc86c93cfdeddea5fc5554c3cbe3838d2616d1fbc1745414f7096809e9261e2fb009c92beaaac49eaef9633b3b3c92cef0606b8cfb14522414d,"* Twice
	* The complexity of a BST traversal is O(n^2) because each traversal will take n work and we have to do this n times to go through the entire tree, hence n*n is O(n^2).",0.0,35
9864,9864,11599,2edf0656134d19474a53dbbe5225dc2a3f4aaa1130b603fed547f4fc2584f94df9c6d11c108fecf09067c54daf57f86fbd618dbf612a4c65bf741c812ed66b6a,"We visit each node once.

I think that a BST traversal takes O(n) times (linear time complexity) because the height of the tree is not controlled, thus a tree could have a height of h=n-1.",1.0,35
9865,9865,11600,3e664d9b290450a26a44195a29971d5e7c7434afb68523c4038cc69f5c1285f4c94e2b62945fc7bf5800f3a5190a2876a925f82823b3806d9c640fa0e0d73571,"* when doing a pre, in, post oder we traverse through the tree according to the height of the tree wich will either be O(log(n)) or O(n) as we follow an algo
	* we use a depth first search in oder to visit every node in the tree, where we use a stck to push numbers until we reach a dead end where we will retrace our steps so for e.g a pre oder we would start by processing the value then we go lest and right until we reach finish, so we visit every node once
	* the complexity is that we do O(n) amount of work as we  traverse throuh each value and push it to the stack and print it in a oder algorithm of pre,in or post",1.0,35
9866,9866,11601,f8ab0f6e15e6bf9e99acd11cfb6b5455d3c0019e87064465e59d88ccaf25c640a5ce1b900a6011a9e3fa052e11195ca6da9faf3eac510a5a07330facf6daee23,"in BST traversals, each node is visited once, hence the complexity is O(n).",1.0,35
9867,9867,11603,5602a599f37ceb4d3d0abbebb674a8cfae2a81d9f53137cfbc7a1bded150cbaa8a83e4431db27b0e21c60021690e3731e8677add172b47aa9e637944b71f019d,"In PreOrder- We visit the node only once

In In-Order- We visit the node twice

In Post-Order-It depends on the structure of the tree but in maximum 3 visits per node.

Complexity is O(n) because it depends on the number of nodes to be visited.",1.0,35
9868,9868,11604,1c067bf4dc46efea1d97764ec9e8512203198a06760dfe663905444adb3c11970401fd40f402aab42c0c01db7d7d76641060c3df878232bbed315bb7d13f0aab,"best case o(log n)

worst case o(n) because can be a large number",1.0,35
9869,9869,11605,8c4ece10bea4707d74ad8e485b192cf388c1aaad3dd5b625cadaaa6a947d3861bc0547f235d6ff3af091e10ce08cd771b73e98b692a991cef32a92e7b557b387,"When performing a pre-order traversal, we visit each node once hence the number of visits is N. When performing the in-order traversal, we visit each node at least once depending on the shape of the Binary Search Tree. When performing the post order traversal, each node is visited two times thus the number of visits is 2(N).

I think the complexity of the BST is O(n) because in each of the cases the lowest number of node visits is N and the highest is 2(N) because each node has to be visited at least once thus leading to O(n) which is directly proportional to n. ",1.0,35
9870,9870,11606,21f09107df149216c5f40e2d6eaefa443c1ac6ce9ddec594661383f2e53455e2769bfb1bb81bee158e80bc0b01db2da739108bc4386c15bb286ac35afa1a5409,"The number of times a node is visited is dependent of the number of children it has. If the node has 2 children, then the node will be visited 3 times. If the node has 1 child then the node will be visited twice. And lastly, if the node has no children then it will be visited once. The complexity of a BST traversal is O(n) because in a traversal every single node is visited, which is dependent on the number of edges there are in the tree (n-1). This is a linear function thus the traversal takes O(n).",5.0,35
